Image,Comments,Hands,Unsure,Flagged,Skipped,sub_num
112304.gif,NA,0,0,0,0,5028
112314.gif,NA,0,0,0,0,5028
112327.gif,NA,0,0,0,0,5028
112335.gif,NA,0,0,0,0,5028
112407.gif,NA,0,0,0,0,5028
112417.gif,NA,1,0,0,0,5028
112449.gif,NA,0,0,0,0,5028
112459.gif,NA,0,0,0,0,5028
112511.gif,NA,0,0,0,0,5028
112521.gif,NA,0,0,0,0,5028
112531.gif,NA,0,0,0,0,5028
112543.gif,NA,0,0,0,0,5028
112553.gif,NA,0,0,0,0,5028
112610.gif,NA,0,0,0,0,5028
112623.gif,NA,0,0,0,0,5028
112633.gif,NA,0,0,0,0,5028
112643.gif,NA,0,0,0,0,5028
112655.gif,NA,0,0,0,0,5028
112705.gif,NA,0,0,0,0,5028
112715.gif,NA,0,0,0,0,5028
112727.gif,NA,0,0,0,0,5028
112737.gif,NA,0,0,0,0,5028
112833.gif,NA,1,0,0,0,5028
112925.gif,NA,2,0,0,0,5028
112938.gif,NA,2,0,0,0,5028
112948.gif,NA,2,0,0,0,5028
112958.gif,NA,2,0,0,0,5028
062751.gif,NA,0,0,0,0,7159
062803.gif,NA,1,0,0,0,7159
062807.gif,NA,0,0,0,0,7159
062817.gif,NA,0,0,0,0,7159
062828.gif,NA,0,0,0,0,7159
062840.gif,NA,0,0,0,0,7159
062850.gif,NA,0,0,0,0,7159
062900.gif,NA,0,0,0,0,7159
062913.gif,NA,0,0,0,0,7159
062923.gif,NA,0,0,0,0,7159
062934.gif,NA,0,0,0,0,7159
062946.gif,NA,0,0,0,0,7159
062956.gif,NA,0,0,0,0,7159
063006.gif,NA,0,0,0,0,7159
063018.gif,NA,0,0,0,0,7159
063028.gif,NA,0,0,0,0,7159
063039.gif,NA,0,0,0,0,7159
063050.gif,NA,0,0,0,0,7159
063101.gif,NA,0,0,0,0,7159
063111.gif,NA,0,0,0,0,7159
063122.gif,NA,0,0,0,0,7159
063132.gif,NA,0,0,0,0,7159
063142.gif,NA,0,0,0,0,7159
063155.gif,NA,0,0,0,0,7159
063205.gif,NA,1,0,0,0,7159
063215.gif,NA,0,0,0,0,7159
063227.gif,NA,0,0,0,0,7159
063237.gif,NA,0,0,0,0,7159
063247.gif,NA,0,0,0,0,7159
063259.gif,NA,1,0,0,0,7159
063309.gif,NA,0,0,0,0,7159
063319.gif,NA,0,0,0,0,7159
063332.gif,NA,0,0,0,0,7159
063342.gif,NA,0,0,0,0,7159
063353.gif,NA,0,0,0,0,7159
063404.gif,NA,0,0,0,0,7159
063414.gif,NA,1,0,0,0,7159
063424.gif,NA,0,0,0,0,7159
063437.gif,NA,0,0,0,0,7159
063447.gif,NA,0,0,0,0,7159
063457.gif,NA,0,0,0,0,7159
063509.gif,NA,0,0,0,0,7159
063520.gif,NA,0,0,0,0,7159
063530.gif,NA,0,0,0,0,7159
063542.gif,NA,0,0,0,0,7159
063552.gif,NA,0,0,0,0,7159
063602.gif,NA,0,0,0,0,7159
063613.gif,NA,0,0,0,0,7159
063623.gif,NA,0,0,0,0,7159
063633.gif,NA,0,0,0,0,7159
063645.gif,NA,0,0,0,0,7159
063655.gif,NA,1,0,0,0,7159
063705.gif,NA,1,0,0,0,7159
063717.gif,NA,1,0,0,0,7159
063727.gif,NA,1,0,0,0,7159
063737.gif,NA,1,0,0,0,7159
063749.gif,NA,1,0,0,0,7159
063759.gif,NA,1,0,0,0,7159
063809.gif,NA,2,0,0,0,7159
063821.gif,NA,0,0,0,0,7159
063831.gif,NA,2,0,0,0,7159
063841.gif,NA,0,0,0,0,7159
063853.gif,NA,0,0,0,0,7159
063903.gif,NA,0,0,0,0,7159
063913.gif,NA,0,0,0,0,7159
063925.gif,NA,0,0,0,0,7159
063935.gif,NA,0,0,0,0,7159
063945.gif,NA,0,0,0,0,7159
064007.gif,NA,0,0,0,0,7159
064018.gif,NA,0,0,0,0,7159
064029.gif,NA,0,0,0,0,7159
064039.gif,NA,0,0,0,0,7159
064046.gif,NA,0,0,0,0,7159
064056.gif,NA,1,0,0,0,7159
064107.gif,NA,0,0,0,0,7159
064118.gif,NA,1,0,0,0,7159
064128.gif,NA,0,0,0,0,7159
064138.gif,NA,0,0,0,0,7159
064150.gif,NA,0,0,0,0,7159
064201.gif,NA,0,0,0,0,7159
064211.gif,NA,0,0,0,0,7159
064222.gif,NA,0,0,0,0,7159
064232.gif,NA,0,0,0,0,7159
064242.gif,NA,0,0,0,0,7159
064255.gif,NA,0,0,0,0,7159
064305.gif,NA,0,0,0,0,7159
064315.gif,NA,0,0,0,0,7159
064327.gif,NA,0,0,0,0,7159
064337.gif,NA,2,0,0,0,7159
064347.gif,NA,0,0,0,0,7159
064358.gif,NA,0,0,0,0,7159
064409.gif,NA,0,0,0,0,7159
064419.gif,NA,0,0,0,0,7159
064432.gif,NA,0,0,0,0,7159
064442.gif,NA,0,0,0,0,7159
064452.gif,NA,0,0,0,0,7159
064503.gif,NA,0,0,0,0,7159
064514.gif,NA,0,0,0,0,7159
064524.gif,NA,0,0,0,0,7159
064535.gif,NA,0,0,0,0,7159
064545.gif,NA,1,0,0,0,7159
064555.gif,NA,0,0,0,0,7159
064607.gif,NA,0,0,0,0,7159
064618.gif,NA,2,0,0,0,7159
064639.gif,NA,1,0,0,0,7159
064649.gif,NA,2,0,0,0,7159
064659.gif,NA,2,0,0,0,7159
064711.gif,NA,0,0,0,0,7159
064721.gif,NA,0,0,0,0,7159
064732.gif,NA,0,0,0,0,7159
064744.gif,NA,2,0,0,0,7159
064754.gif,NA,1,0,0,0,7159
064804.gif,NA,0,0,0,0,7159
064817.gif,NA,0,0,0,0,7159
064827.gif,NA,0,0,0,0,7159
064837.gif,NA,0,0,0,0,7159
064848.gif,NA,0,0,0,0,7159
064859.gif,NA,1,0,0,0,7159
064909.gif,NA,0,0,0,0,7159
064920.gif,NA,1,0,0,0,7159
064930.gif,NA,0,0,0,0,7159
064940.gif,NA,0,0,0,0,7159
064951.gif,NA,0,0,0,0,7159
065001.gif,NA,0,0,0,0,7159
065011.gif,NA,0,0,0,0,7159
065023.gif,NA,0,0,0,0,7159
065033.gif,NA,0,0,0,0,7159
065043.gif,NA,0,0,0,0,7159
065056.gif,NA,0,0,0,0,7159
065106.gif,NA,1,0,0,0,7159
065116.gif,NA,2,0,0,0,7159
065127.gif,NA,0,0,0,0,7159
065137.gif,NA,0,0,0,0,7159
065147.gif,NA,0,0,0,0,7159
065209.gif,NA,0,0,0,0,7159
065241.gif,NA,0,0,0,0,7159
065251.gif,NA,0,0,0,0,7159
065313.gif,NA,0,0,0,0,7159
065319.gif,NA,1,0,0,0,7159
065329.gif,NA,0,0,0,0,7159
065340.gif,NA,0,0,0,0,7159
065445.gif,NA,0,0,0,0,7159
065456.gif,NA,1,0,0,0,7159
065507.gif,NA,0,0,0,0,7159
065548.gif,NA,0,0,0,0,7159
065600.gif,NA,0,0,0,0,7159
065620.gif,NA,0,0,0,0,7159
065632.gif,NA,0,0,0,0,7159
065643.gif,NA,0,0,0,0,7159
065653.gif,NA,0,0,0,0,7159
065704.gif,NA,0,0,0,0,7159
065714.gif,NA,2,0,0,0,7159
065724.gif,NA,0,0,0,0,7159
065747.gif,NA,1,0,0,0,7159
065757.gif,NA,0,0,0,0,7159
065811.gif,NA,0,0,0,0,7159
065821.gif,NA,2,0,0,0,7159
065843.gif,NA,0,0,0,0,7159
065853.gif,NA,0,0,0,0,7159
065914.gif,NA,0,0,0,0,7159
065925.gif,NA,0,0,0,0,7159
065935.gif,NA,1,0,0,0,7159
065946.gif,NA,0,0,0,0,7159
065956.gif,NA,2,0,0,0,7159
070019.gif,NA,0,0,0,0,7159
070029.gif,NA,0,0,0,0,7159
070100.gif,NA,2,0,0,0,7159
070110.gif,NA,0,0,0,0,7159
070122.gif,NA,2,0,0,0,7159
070132.gif,NA,1,0,0,0,7159
070142.gif,NA,1,0,0,0,7159
070155.gif,NA,2,0,0,0,7159
070205.gif,NA,0,0,0,0,7159
070215.gif,NA,1,0,0,0,7159
070227.gif,NA,0,0,0,0,7159
070237.gif,NA,1,0,0,0,7159
070300.gif,NA,2,0,0,0,7159
070310.gif,NA,1,0,0,0,7159
070320.gif,NA,1,0,0,0,7159
070331.gif,NA,1,0,0,0,7159
070341.gif,NA,1,0,0,0,7159
070351.gif,NA,2,0,0,0,7159
070414.gif,NA,1,0,0,0,7159
070424.gif,NA,1,0,0,0,7159
070435.gif,NA,1,0,0,0,7159
070508.gif,NA,1,0,0,0,7159
070518.gif,NA,1,0,0,0,7159
070528.gif,NA,0,0,0,0,7159
070550.gif,NA,1,0,0,0,7159
070605.gif,NA,2,0,0,0,7159
070616.gif,NA,1,0,0,0,7159
070628.gif,NA,2,0,0,0,7159
070648.gif,NA,1,0,0,0,7159
070700.gif,NA,1,0,0,0,7159
070720.gif,NA,0,0,0,0,7159
070732.gif,NA,0,0,0,0,7159
070804.gif,NA,0,0,0,0,7159
070814.gif,NA,1,0,0,0,7159
070824.gif,NA,1,0,0,0,7159
070836.gif,NA,1,0,0,0,7159
070847.gif,NA,2,0,0,0,7159
070857.gif,NA,0,0,0,0,7159
070908.gif,NA,1,0,0,0,7159
070918.gif,NA,2,0,0,0,7159
070928.gif,NA,2,0,0,0,7159
070941.gif,NA,1,0,0,0,7159
070951.gif,NA,1,0,0,0,7159
071002.gif,NA,1,0,0,0,7159
071014.gif,NA,0,0,0,0,7159
071034.gif,NA,0,0,0,0,7159
071046.gif,NA,0,0,0,0,7159
071056.gif,NA,1,0,0,0,7159
071106.gif,NA,1,0,0,0,7159
071118.gif,NA,0,0,0,0,7159
071128.gif,NA,1,0,0,0,7159
071151.gif,NA,0,0,0,0,7159
071201.gif,NA,0,0,0,0,7159
071211.gif,NA,0,0,0,0,7159
071222.gif,NA,0,0,0,0,7159
071232.gif,NA,0,0,0,0,7159
071242.gif,NA,0,0,0,0,7159
071254.gif,NA,0,0,0,0,7159
071304.gif,NA,0,0,0,0,7159
071314.gif,NA,0,0,0,0,7159
071327.gif,NA,0,0,0,0,7159
071337.gif,NA,0,0,0,0,7159
071347.gif,NA,0,0,0,0,7159
071358.gif,NA,0,0,0,0,7159
071409.gif,NA,0,0,0,0,7159
071419.gif,NA,0,0,0,0,7159
071431.gif,NA,0,0,0,0,7159
071441.gif,NA,1,0,0,0,7159
071451.gif,NA,0,0,0,0,7159
071503.gif,NA,0,0,0,0,7159
071513.gif,NA,0,0,0,0,7159
071523.gif,NA,0,0,0,0,7159
071536.gif,NA,0,0,0,0,7159
071546.gif,NA,0,0,0,0,7159
071556.gif,NA,1,0,0,0,7159
071608.gif,NA,0,0,0,0,7159
071641.gif,NA,0,0,0,0,7159
071651.gif,NA,0,0,0,0,7159
071701.gif,NA,0,0,0,0,7159
071723.gif,NA,1,0,0,0,7159
071733.gif,NA,0,0,0,0,7159
071744.gif,NA,0,0,0,0,7159
071754.gif,NA,0,0,0,0,7159
071804.gif,NA,0,0,0,0,7159
071817.gif,NA,0,0,0,0,7159
071827.gif,NA,0,0,0,0,7159
071831.gif,NA,0,0,0,0,7159
071841.gif,NA,0,0,0,0,7159
071852.gif,NA,0,0,0,0,7159
071903.gif,NA,0,0,0,0,7159
071916.gif,NA,0,0,0,0,7159
071926.gif,NA,0,0,0,0,7159
071938.gif,NA,0,0,0,0,7159
071948.gif,NA,0,0,0,0,7159
071958.gif,NA,0,0,0,0,7159
072009.gif,NA,0,0,0,0,7159
072019.gif,NA,0,0,0,0,7159
072029.gif,NA,0,0,0,0,7159
072040.gif,NA,0,0,0,0,7159
072050.gif,NA,0,0,0,0,7159
072100.gif,NA,1,0,0,0,7159
072112.gif,NA,0,0,0,0,7159
072122.gif,NA,0,0,0,0,7159
072132.gif,NA,0,0,0,0,7159
072144.gif,NA,0,0,0,0,7159
072154.gif,NA,0,0,0,0,7159
072204.gif,NA,0,0,0,0,7159
072216.gif,NA,0,0,0,0,7159
072226.gif,NA,0,0,0,0,7159
072236.gif,NA,0,0,0,0,7159
072248.gif,NA,0,0,0,0,7159
072258.gif,NA,0,0,0,0,7159
072308.gif,NA,0,0,0,0,7159
072320.gif,NA,0,0,0,0,7159
072330.gif,NA,0,0,0,0,7159
072340.gif,NA,0,0,0,0,7159
072352.gif,NA,0,0,0,0,7159
072402.gif,NA,0,0,0,0,7159
072434.gif,NA,0,0,0,0,7159
072444.gif,NA,0,0,0,0,7159
072456.gif,NA,0,0,0,0,7159
072507.gif,NA,0,0,0,0,7159
072517.gif,NA,0,0,0,0,7159
072528.gif,NA,0,0,0,0,7159
072538.gif,NA,0,0,0,0,7159
072548.gif,NA,1,0,0,0,7159
072600.gif,NA,0,0,0,0,7159
072610.gif,NA,1,0,0,0,7159
072620.gif,NA,0,0,0,0,7159
072633.gif,NA,0,0,0,0,7159
072643.gif,NA,1,0,0,0,7159
072653.gif,NA,0,0,0,0,7159
072706.gif,NA,0,0,0,0,7159
072716.gif,NA,0,0,0,0,7159
072726.gif,NA,1,0,0,0,7159
072738.gif,NA,1,0,0,0,7159
072748.gif,NA,0,0,0,0,7159
072758.gif,NA,1,0,0,0,7159
072809.gif,NA,0,0,0,0,7159
072819.gif,NA,0,0,0,0,7159
072829.gif,NA,0,0,0,0,7159
072841.gif,NA,0,0,0,0,7159
072851.gif,NA,0,0,0,0,7159
072901.gif,NA,0,0,0,0,7159
072913.gif,NA,0,0,0,0,7159
072923.gif,NA,0,0,0,0,7159
072933.gif,NA,0,0,0,0,7159
072945.gif,NA,0,0,0,0,7159
072955.gif,NA,0,0,0,0,7159
073006.gif,NA,0,0,0,0,7159
073018.gif,NA,0,0,0,0,7159
073028.gif,NA,0,0,0,0,7159
073038.gif,NA,0,0,0,0,7159
073050.gif,NA,0,0,0,0,7159
073056.gif,NA,0,0,0,0,7159
073107.gif,NA,0,0,0,0,7159
073117.gif,NA,0,0,0,0,7159
073128.gif,NA,0,0,0,0,7159
073138.gif,NA,0,0,0,0,7159
073148.gif,NA,0,0,0,0,7159
073200.gif,NA,0,0,0,0,7159
073210.gif,NA,0,0,0,0,7159
073220.gif,NA,0,0,0,0,7159
073232.gif,NA,0,0,0,0,7159
073242.gif,NA,0,0,0,0,7159
073252.gif,NA,0,0,0,0,7159
073922.gif,NA,0,0,0,0,7159
073932.gif,NA,0,0,0,0,7159
073943.gif,NA,0,0,0,0,7159
073953.gif,NA,0,0,0,0,7159
074003.gif,NA,0,0,0,0,7159
074015.gif,NA,0,0,0,0,7159
074025.gif,NA,0,0,0,0,7159
074035.gif,NA,0,0,0,0,7159
074046.gif,NA,0,0,0,0,7159
074056.gif,NA,0,0,0,0,7159
074106.gif,NA,0,0,0,0,7159
074118.gif,NA,0,0,0,0,7159
074128.gif,NA,0,0,0,0,7159
074138.gif,NA,0,0,0,0,7159
074149.gif,NA,0,0,0,0,7159
074159.gif,NA,0,0,0,0,7159
074209.gif,NA,0,0,0,0,7159
074220.gif,NA,0,0,0,0,7159
074230.gif,NA,0,0,0,0,7159
074252.gif,NA,0,0,0,0,7159
074302.gif,NA,0,0,0,0,7159
074312.gif,NA,0,0,0,0,7159
074323.gif,NA,0,0,0,0,7159
074333.gif,NA,0,0,0,0,7159
074343.gif,NA,0,0,0,0,7159
074355.gif,NA,0,0,0,0,7159
074405.gif,NA,0,0,0,0,7159
074415.gif,NA,0,0,0,0,7159
074436.gif,NA,0,0,0,0,7159
074446.gif,NA,0,0,0,0,7159
074457.gif,NA,0,0,0,0,7159
074505.gif,NA,0,0,0,0,7159
074515.gif,NA,0,0,0,0,7159
074526.gif,NA,0,0,0,0,7159
074537.gif,NA,0,0,0,0,7159
074547.gif,NA,0,0,0,0,7159
074557.gif,NA,0,0,0,0,7159
074608.gif,NA,0,0,0,0,7159
074618.gif,NA,0,0,0,0,7159
074641.gif,NA,0,0,0,0,7159
074651.gif,NA,0,0,0,0,7159
074701.gif,NA,0,0,0,0,7159
074712.gif,NA,0,0,0,0,7159
074722.gif,NA,0,0,0,0,7159
074732.gif,NA,0,0,0,0,7159
074743.gif,NA,0,0,0,0,7159
074753.gif,NA,0,0,0,0,7159
074803.gif,NA,0,0,0,0,7159
074814.gif,NA,0,0,0,0,7159
074824.gif,NA,0,0,0,0,7159
074834.gif,NA,0,0,0,0,7159
074846.gif,NA,0,0,0,0,7159
074856.gif,NA,0,0,0,0,7159
074906.gif,NA,0,0,0,0,7159
074917.gif,NA,0,0,0,0,7159
074949.gif,NA,0,0,0,0,7159
074959.gif,NA,0,0,0,0,7159
075009.gif,NA,0,0,0,0,7159
075020.gif,NA,0,0,0,0,7159
075030.gif,NA,0,0,0,0,7159
075052.gif,NA,0,0,0,0,7159
075102.gif,NA,0,0,0,0,7159
075112.gif,NA,0,0,0,0,7159
075123.gif,NA,0,0,0,0,7159
075133.gif,NA,0,0,0,0,7159
075154.gif,NA,0,0,0,0,7159
075204.gif,NA,0,0,0,0,7159
075214.gif,NA,0,0,0,0,7159
075226.gif,NA,0,0,0,0,7159
075236.gif,NA,0,0,0,0,7159
075246.gif,NA,0,0,0,0,7159
075258.gif,NA,0,0,0,0,7159
075308.gif,NA,0,0,0,0,7159
075318.gif,NA,0,0,0,0,7159
075329.gif,NA,0,0,0,0,7159
075339.gif,NA,0,0,0,0,7159
075349.gif,NA,0,0,0,0,7159
075400.gif,NA,0,0,0,0,7159
075419.gif,NA,0,0,0,0,7159
075430.gif,NA,0,0,0,0,7159
075440.gif,NA,0,0,0,0,7159
075450.gif,NA,0,0,0,0,7159
075502.gif,NA,0,0,0,0,7159
075512.gif,NA,0,0,0,0,7159
075522.gif,NA,0,0,0,0,7159
075534.gif,NA,0,0,0,0,7159
075544.gif,NA,0,0,0,0,7159
075554.gif,NA,0,0,0,0,7159
075605.gif,NA,0,0,0,0,7159
075615.gif,NA,0,0,0,0,7159
075625.gif,NA,0,0,0,0,7159
075637.gif,NA,0,0,0,0,7159
075647.gif,NA,0,0,0,0,7159
075657.gif,NA,0,0,0,0,7159
075709.gif,NA,0,0,0,0,7159
075719.gif,NA,0,0,0,0,7159
075728.gif,NA,0,0,0,0,7159
075738.gif,NA,0,0,0,0,7159
075749.gif,NA,0,0,0,0,7159
075800.gif,NA,0,0,0,0,7159
075820.gif,NA,0,0,0,0,7159
075832.gif,NA,0,0,0,0,7159
075842.gif,NA,0,0,0,0,7159
075852.gif,NA,0,0,0,0,7159
075904.gif,NA,0,0,0,0,7159
075914.gif,NA,0,0,0,0,7159
075924.gif,NA,0,0,0,0,7159
075957.gif,NA,0,0,0,0,7159
080008.gif,NA,0,0,0,0,7159
080018.gif,NA,0,0,0,0,7159
080028.gif,NA,0,0,0,0,7159
080039.gif,NA,0,0,0,0,7159
080050.gif,NA,0,0,0,0,7159
080100.gif,NA,0,0,0,0,7159
080112.gif,NA,0,0,0,0,7159
080122.gif,NA,0,0,0,0,7159
080132.gif,NA,0,0,0,0,7159
080143.gif,NA,0,0,0,0,7159
080153.gif,NA,0,0,0,0,7159
080204.gif,NA,0,0,0,0,7159
080215.gif,NA,0,0,0,0,7159
080225.gif,NA,0,0,0,0,7159
080246.gif,NA,0,0,0,0,7159
080256.gif,NA,0,0,0,0,7159
080306.gif,NA,0,0,0,0,7159
080316.gif,NA,0,0,0,0,7159
080327.gif,NA,0,0,0,0,7159
080337.gif,NA,0,0,0,0,7159
080348.gif,NA,0,0,0,0,7159
080358.gif,NA,0,0,0,0,7159
080408.gif,NA,0,0,0,0,7159
080419.gif,NA,0,0,0,0,7159
080430.gif,NA,0,0,0,0,7159
080440.gif,NA,0,0,0,0,7159
080451.gif,NA,0,0,0,0,7159
080501.gif,NA,0,0,0,0,7159
080511.gif,NA,0,0,0,0,7159
080522.gif,NA,0,0,0,0,7159
080532.gif,NA,0,0,0,0,7159
080542.gif,NA,0,0,0,0,7159
080554.gif,NA,0,0,0,0,7159
080604.gif,NA,0,0,0,0,7159
080614.gif,NA,1,0,0,0,7159
080626.gif,NA,0,0,0,0,7159
080636.gif,NA,0,0,0,0,7159
080646.gif,NA,1,0,0,0,7159
080659.gif,NA,0,0,0,0,7159
080709.gif,NA,0,0,0,0,7159
080719.gif,NA,0,0,0,0,7159
080730.gif,NA,0,0,0,0,7159
080740.gif,NA,0,0,0,0,7159
080751.gif,NA,0,0,0,0,7159
080802.gif,NA,0,0,0,0,7159
080812.gif,NA,0,0,0,0,7159
080822.gif,NA,0,0,0,0,7159
080835.gif,NA,0,0,0,0,7159
080845.gif,NA,0,0,0,0,7159
080855.gif,NA,0,0,0,0,7159
080907.gif,NA,0,0,0,0,7159
080917.gif,NA,0,0,0,0,7159
080927.gif,NA,0,0,0,0,7159
080940.gif,NA,0,0,0,0,7159
080950.gif,NA,0,0,0,0,7159
080956.gif,NA,0,0,0,0,7159
081007.gif,NA,2,0,0,0,7159
081204.gif,NA,2,0,0,0,7159
081214.gif,NA,0,0,0,0,7159
081224.gif,NA,0,0,0,0,7159
081237.gif,NA,0,0,0,0,7159
081247.gif,NA,0,0,0,0,7159
081257.gif,NA,0,0,0,0,7159
081308.gif,NA,0,0,0,0,7159
081319.gif,NA,0,0,0,0,7159
081329.gif,NA,0,0,0,0,7159
081340.gif,NA,0,0,0,0,7159
081350.gif,NA,0,0,0,0,7159
081400.gif,NA,0,0,0,0,7159
081412.gif,NA,0,0,0,0,7159
081422.gif,NA,0,0,0,0,7159
081432.gif,NA,0,0,0,0,7159
081444.gif,NA,0,0,0,0,7159
081457.gif,NA,1,0,0,0,7159
081507.gif,NA,0,0,0,0,7159
081534.gif,NA,0,0,0,0,7159
081544.gif,NA,1,0,0,0,7159
081554.gif,NA,0,0,0,0,7159
081607.gif,NA,0,0,0,0,7159
081617.gif,NA,1,0,0,0,7159
081627.gif,NA,0,0,0,0,7159
081638.gif,NA,0,0,0,0,7159
081648.gif,NA,0,0,0,0,7159
081658.gif,NA,1,0,0,0,7159
081710.gif,NA,1,0,0,0,7159
081720.gif,NA,0,0,0,0,7159
081730.gif,NA,0,0,0,0,7159
081742.gif,NA,0,0,0,0,7159
081752.gif,NA,0,0,0,0,7159
081802.gif,NA,1,0,0,0,7159
081814.gif,NA,0,0,0,0,7159
081824.gif,NA,0,0,0,0,7159
081834.gif,NA,0,0,0,0,7159
081848.gif,NA,1,0,0,0,7159
081858.gif,NA,0,0,0,0,7159
081908.gif,NA,0,0,0,0,7159
081929.gif,NA,0,0,0,0,7159
081939.gif,NA,0,0,0,0,7159
081950.gif,NA,0,0,0,0,7159
082000.gif,NA,0,0,0,0,7159
082010.gif,NA,0,0,0,0,7159
082022.gif,NA,0,0,0,0,7159
082032.gif,NA,0,0,0,0,7159
082042.gif,NA,0,0,0,0,7159
082053.gif,NA,0,0,0,0,7159
082103.gif,NA,0,0,0,0,7159
082113.gif,NA,0,0,0,0,7159
082125.gif,NA,0,0,0,0,7159
082145.gif,NA,0,0,0,0,7159
082157.gif,NA,0,0,0,0,7159
082207.gif,NA,0,0,0,0,7159
082217.gif,NA,0,0,0,0,7159
082229.gif,NA,0,0,0,0,7159
082236.gif,NA,0,0,0,0,7159
082246.gif,NA,0,0,0,0,7159
082257.gif,NA,0,0,0,0,7159
082308.gif,NA,0,0,0,0,7159
082318.gif,NA,0,0,0,0,7159
082328.gif,NA,0,0,0,0,7159
082339.gif,NA,1,0,0,0,7159
082349.gif,NA,0,0,0,0,7159
082359.gif,NA,0,0,0,0,7159
082411.gif,NA,0,0,0,0,7159
082421.gif,NA,0,0,0,0,7159
082431.gif,NA,0,0,0,0,7159
082442.gif,NA,0,0,0,0,7159
082452.gif,NA,0,0,0,0,7159
082502.gif,NA,0,0,0,0,7159
082514.gif,NA,0,0,0,0,7159
082524.gif,NA,0,0,0,0,7159
082534.gif,NA,1,0,0,0,7159
082546.gif,NA,0,0,0,0,7159
082556.gif,NA,0,0,0,0,7159
082606.gif,NA,0,0,0,0,7159
082617.gif,NA,0,0,0,0,7159
082627.gif,NA,0,0,0,0,7159
082637.gif,NA,0,0,0,0,7159
082658.gif,NA,0,0,0,0,7159
082708.gif,NA,0,0,0,0,7159
082720.gif,NA,0,0,0,0,7159
082730.gif,NA,0,0,0,0,7159
082740.gif,NA,0,0,0,0,7159
082752.gif,NA,0,0,0,0,7159
082802.gif,NA,0,0,0,0,7159
082812.gif,NA,0,0,0,0,7159
082823.gif,NA,0,0,0,0,7159
082833.gif,NA,0,0,0,0,7159
082843.gif,NA,0,0,0,0,7159
082855.gif,NA,0,0,0,0,7159
082905.gif,NA,0,0,0,0,7159
082915.gif,NA,0,0,0,0,7159
082927.gif,NA,0,0,0,0,7159
082938.gif,NA,0,0,0,0,7159
082948.gif,NA,0,0,0,0,7159
082959.gif,NA,0,0,0,0,7159
083009.gif,NA,0,0,0,0,7159
083019.gif,NA,0,0,0,0,7159
083031.gif,NA,0,0,0,0,7159
083041.gif,NA,0,0,0,0,7159
083051.gif,NA,0,0,0,0,7159
083103.gif,NA,0,0,0,0,7159
083114.gif,NA,0,0,0,0,7159
083136.gif,NA,0,0,0,0,7159
083156.gif,NA,0,0,0,0,7159
083208.gif,NA,0,0,0,0,7159
083219.gif,NA,1,0,0,0,7159
083250.gif,NA,0,0,0,0,7159
083312.gif,NA,0,0,0,0,7159
083322.gif,NA,1,0,0,0,7159
083332.gif,NA,0,0,0,0,7159
083345.gif,NA,2,0,0,0,7159
083355.gif,NA,2,0,0,0,7159
083405.gif,NA,0,0,0,0,7159
083417.gif,NA,0,0,0,0,7159
083428.gif,NA,0,0,0,0,7159
083438.gif,NA,0,0,0,0,7159
083450.gif,NA,0,0,0,0,7159
083500.gif,NA,0,0,0,0,7159
083506.gif,NA,0,0,0,0,7159
083517.gif,NA,0,0,0,0,7159
083527.gif,NA,0,0,0,0,7159
083538.gif,NA,1,0,0,0,7159
083548.gif,NA,0,0,0,0,7159
083558.gif,NA,0,0,0,0,7159
083611.gif,NA,0,0,0,0,7159
083621.gif,NA,0,0,0,0,7159
083631.gif,NA,0,0,0,0,7159
083643.gif,NA,0,0,0,0,7159
083653.gif,NA,0,0,0,0,7159
083703.gif,NA,0,0,0,0,7159
083715.gif,NA,0,0,0,0,7159
083725.gif,NA,0,0,0,0,7159
083735.gif,NA,0,0,0,0,7159
083747.gif,NA,0,0,0,0,7159
083757.gif,NA,0,0,0,0,7159
083807.gif,NA,0,0,0,0,7159
083820.gif,NA,1,0,0,0,7159
083840.gif,NA,0,0,0,0,7159
083852.gif,NA,0,0,0,0,7159
083902.gif,NA,0,0,0,0,7159
083912.gif,NA,0,0,0,0,7159
083924.gif,NA,0,0,0,0,7159
083934.gif,NA,0,0,0,0,7159
083944.gif,NA,0,0,0,0,7159
083956.gif,NA,0,0,0,0,7159
084007.gif,NA,0,0,0,0,7159
084017.gif,NA,0,0,0,0,7159
084030.gif,NA,0,0,0,0,7159
084041.gif,NA,0,0,0,0,7159
084051.gif,NA,0,0,0,0,7159
084102.gif,NA,0,0,0,0,7159
084112.gif,NA,0,0,0,0,7159
084122.gif,NA,0,0,0,0,7159
084135.gif,NA,0,0,0,0,7159
084321.gif,NA,0,0,0,0,7159
084331.gif,NA,1,0,0,0,7159
084342.gif,NA,0,0,0,0,7159
084352.gif,NA,0,0,0,0,7159
084402.gif,NA,1,0,0,0,7159
084414.gif,NA,1,0,0,0,7159
084424.gif,NA,0,0,0,0,7159
084434.gif,NA,2,0,0,0,7159
084446.gif,NA,0,0,0,0,7159
084456.gif,NA,0,0,0,0,7159
084506.gif,NA,0,0,0,0,7159
084519.gif,NA,0,0,0,0,7159
084529.gif,NA,0,0,0,0,7159
084541.gif,NA,0,0,0,0,7159
084553.gif,NA,0,0,0,0,7159
084603.gif,NA,0,0,0,0,7159
084613.gif,NA,0,0,0,0,7159
084625.gif,NA,0,0,0,0,7159
084636.gif,NA,0,0,0,0,7159
